sex,fb,email_domain,associations,words,badwords,abuse
F,1,yandex.ru,105,5,2,0
,0,mail.ru,105,1,6,0
F,1,yandex.ru,105,7,2,0
,0,gmail.com,105,3,8,0
M,1,gmail.com,105,2,0,0
F,1,,105,2,2,0
F,1,,105,1,4,0
F,1,gmail.com,106,7,3,0
F,1,mail.ru,106,0,6,0
F,1,yandex.ru,106,2,0,0
F,1,inbox.ru,106,0,1,0
M,1,mail.ru,106,1,8,5
,0,gmail.com,106,0,7,0
F,1,yandex.ru,106,10,15,0
,0,yandex.ru,106,0,4,0
,0,yandex.ru,106,0,2,0
,0,mail.ru,106,5,8,1
,0,mail.ru,106,0,5,0
F,1,gmail.com,106,0,4,0
,0,yandex.ru,106,0,0,0
F,1,gmail.com,106,0,0,0
F,1,mail.ru,106,0,6,0
,0,mail.ru,106,0,4,0
F,0,yandex.ru,107,69,34,0
,0,list.ru,107,6,0,2
M,1,gmail.com,107,4,0,0
F,1,gmail.com,107,1,6,0
M,1,gmail.com,107,11,10,0
M,1,souz500.ru,107,8,6,0
F,1,bk.ru,107,1,10,0
F,1,list.ru,107,0,0,0
,0,yandex.ru,107,0,3,0
,0,mail.ru,108,0,22,0
M,1,mail.ru,108,8,8,0
F,0,mail.ru,108,1,0,0
,0,epfound.am,108,13,56,0
F,1,mail.ru,108,2,4,0
,0,yandex.ru,108,5,9,0
F,1,mail.ru,108,1,4,0
F,0,yandex.ru,109,4,17,0
,0,mail.ru,109,5,2,0
,0,mail.ru,109,3,7,0
,0,e-mail.ua,109,9,12,0
,0,inbox.ru,109,0,8,0
,0,mail.ru,109,1,4,0
F,1,ukr.net,109,3,7,0
F,1,bk.ru,109,0,8,0
,0,mail.ru,109,0,4,0
F,1,mail.ru,110,4,14,0
,0,gmail.com,110,1,4,0
,0,yandex.ru,110,2,4,0
,0,inbox.ru,110,0,1,0
M,1,mail.ru,110,3,13,0
M,1,mail.ru,110,2,0,1
,0,yahoo.com,110,2,6,0
,0,gmail.com,110,1,3,0
,0,mail.ru,110,2,1,0
F,1,,110,2,20,0
F,1,mail.ru,110,1,4,0
,0,yandex.ru,110,2,7,0
,0,mail.ru,110,0,3,0
M,1,gmail.com,111,11,5,0
,0,yandex.ru,111,10,9,0
M,1,gmail.com,111,5,4,0
,0,gmail.com,111,1,3,0
,0,mail.ru,111,0,0,0
F,1,,111,1,10,0
,0,gmail.com,111,2,2,0
F,0,rambler.ru,112,3,9,0
,0,gmail.com,112,2,4,0
,0,mail.ru,112,3,2,0
M,1,bk.ru,112,3,3,0
F,1,gmail.com,112,3,8,0
,0,yopmail.com,112,2,7,0
,0,mail.ru,112,3,0,0
,0,gmail.com,112,1,12,0
F,1,yandex.ru,112,5,11,0
F,1,,112,0,1,0
M,1,ya.ru,112,2,7,0
,0,gmail.com,112,0,1,0
,0,gmail.com,112,0,2,0
F,0,mail.ru,113,2,4,0
F,1,mail.ru,113,14,2,1
F,1,gmail.com,113,2,0,0
M,1,gmail.com,113,0,2,0
,0,mail.ru,113,2,8,0
,0,live.ru,113,0,7,0
F,1,,113,0,8,0
,0,gmail.com,113,0,0,0
,0,gmail.com,114,10,12,0
,0,mail.ru,114,8,87,0
,0,mail.ru,114,7,8,0
,0,mail.ru,114,0,8,1
,0,inbox.ru,114,2,2,0
F,0,mail.ru,115,35,28,0
,0,yandex.ru,115,2,8,0
F,1,gmail.com,115,2,2,0
,0,gmail.com,115,2,2,0
M,1,gmail.com,115,13,20,0
,0,gmail.com,115,0,5,0
F,1,mail.ru,115,3,5,0
M,1,yandex.ru,115,2,5,0
,0,gmail.com,116,6,8,0
,0,gmail.com,116,1,2,0
M,1,gmail.com,116,1,8,1
,0,mail.ru,116,1,8,0
M,1,tut.by,116,0,2,0
,0,yandex.ru,116,5,10,0
F,1,yandex.ru,116,2,3,0
,0,gmail.com,116,2,4,0
,0,mail.ru,117,4,8,0
F,1,pisem.net,117,1,8,0
F,1,mail.ru,117,2,2,0
F,1,rikt.ru,117,1,8,0
F,1,,117,0,11,0
M,1,me.com,117,0,4,0
F,1,,117,0,17,0
F,1,gmail.com,117,0,2,0
M,1,gmail.com,118,11,2,1
,0,mail.ru,118,11,4,0
F,1,yandex.ru,118,9,0,0
,0,yandex.ru,118,1,1,0
,0,mail.ru,118,1,4,0
F,1,gmail.com,118,2,4,1
,0,mail.ru,119,5,43,0
M,1,gmail.com,119,7,8,0
M,1,yandex.ru,119,1,0,1
,0,yandex.ru,119,0,4,0
,0,rambler.ru,119,2,6,0
F,1,gmail.com,119,1,12,0
,0,mail.ru,119,0,11,0
F,1,yandex.ru,119,1,6,0
,0,gmail.com,119,1,2,0
M,1,yandex.ru,119,2,5,0
,0,mail.ru,119,2,19,0
,0,mail.ru,120,7,8,0
,0,yandex.ru,120,7,0,0
F,1,yahoo.com,120,7,8,0
,0,mail.ru,120,2,4,0
F,1,,120,1,2,0
F,1,,120,7,9,0
M,1,mail.ua,120,0,4,0
M,0,mail.ru,121,12,11,0
F,1,mail.ru,121,1,6,0
,0,mail.ru,121,2,16,0
,0,mail.ru,121,6,2,0
F,1,gmail.com,121,2,12,0
,0,yandex.ru,121,6,4,0
F,0,mail.ru,121,0,2,0
F,1,hotmail.com,121,2,14,0
F,1,,121,0,5,0
F,1,gmail.com,121,2,13,0
,0,mail.ru,122,2,4,0
M,1,gmail.com,122,4,9,0
F,1,yandex.ru,122,3,23,0
F,1,mail.ru,122,2,2,0
M,1,inbox.ru,122,2,0,0
F,1,mail.ru,122,4,10,0
,0,mail.ru,122,0,4,0
F,1,gmail.com,122,1,4,0
M,1,mail.ru,122,2,17,0
M,1,ya.ru,122,0,5,0
M,1,mail.ru,122,0,5,1
F,1,mail.ru,122,1,4,0
M,1,,122,3,21,0
,0,yandex.ru,123,15,31,0
F,0,gmail.com,123,9,13,0
,0,mail.ru,123,0,28,0
,0,mail.ru,123,23,14,0
,0,rambler.ru,123,1,3,0
F,1,gmail.com,123,2,10,0
,0,yandex.ru,123,6,18,0
,0,ukr.net,123,4,4,1
,0,list.ru,123,2,17,0
F,1,rambler.ru,123,0,1,0
,0,ya.ru,123,1,5,0
,0,inbox.ru,123,1,14,0
M,1,,123,1,10,2
M,1,yandex.ru,123,0,1,0
,0,qip.ru,124,10,3,0
,0,mail.ru,124,0,2,0
,0,yandex.ru,124,2,0,0
,0,list.ru,124,3,14,0
,0,yandex.ru,124,0,0,0
M,1,mail.ru,124,1,9,0
F,1,mail.ru,124,0,6,0
M,0,denisov.eu,125,31,10,0
,0,gmail.com,125,19,17,0
F,1,inbox.ru,125,2,0,0
M,1,i.ua,125,1,8,0
F,1,,125,2,29,0
,0,mail.ru,125,1,4,0
M,1,bk.ru,125,0,0,0
,0,alnix.org,126,0,4,0
,0,gmail.com,126,0,11,0
,0,mail.ru,126,2,3,0
,0,mail.ru,127,9,0,0
M,1,medialine-pressa.ru,127,9,12,0
M,1,gmail.com,127,0,14,1
,0,yandex.ru,127,3,6,0
,0,gmail.com,127,5,0,0
F,1,mail.ru,127,8,15,0
M,1,mail.ru,128,12,6,1
M,1,voliacable.com,128,0,2,0
F,1,mail.ru,128,0,1,0
,0,gmail.com,128,2,10,1
M,1,gmail.com,128,0,2,0
M,1,yandex.ru,128,5,10,1
F,0,yandex.ru,129,7,6,0
,0,yandex.com,129,1,3,0
,0,bk.ru,129,9,4,0
M,1,mail.ru,129,11,6,0
,0,mail.ru,129,3,12,0
F,1,american-interiors.ru,129,1,0,0
F,1,mail.ru,129,3,15,0
F,1,yandex.ru,129,3,5,0
,0,yandex.ru,129,0,2,0
F,1,mail.ru,129,2,5,0
,0,gmail.com,130,41,4,0
F,1,gmail.com,130,20,18,0
,0,mail.ru,130,2,6,0
M,1,gmail.com,130,0,8,0
,0,10mail.org,130,2,2,0
F,1,,130,1,18,2
F,1,,130,4,6,0
F,0,yandex.ru,131,23,9,0
,0,trbvn.com,131,1,3,0
,0,yandex.ru,131,3,1,0
,0,gmail.com,132,10,6,0
,0,bk.ru,132,5,6,0
,0,gmail.com,132,10,32,1
M,1,inbox.ru,132,2,6,1
,0,gmail.com,132,6,68,0
,0,gmail.com,132,3,16,0
F,1,bk.ru,132,1,2,0
F,1,ya.ru,132,1,0,0
M,1,gmail.com,132,7,14,0
,0,yandex.ru,133,21,10,0
,0,mail.ru,133,15,2,0
F,0,mail.ru,133,1,8,0
,0,gmail.com,133,0,12,0
F,1,gmail.com,133,2,6,0
,0,bk.ru,133,2,2,0
F,1,mail.ru,133,0,5,0
F,1,gmail.com,134,8,4,0
F,1,yandex.ru,134,1,4,0
,0,yandex.ru,134,3,12,0
,0,rambler.ru,134,0,23,0
,0,yandex.ru,134,0,0,0
,0,inbox.ru,135,6,10,0
,0,mail.ru,135,2,26,0
M,1,,135,0,14,0
,0,mail.ru,135,3,6,0
F,1,yandex.ru,135,0,23,0
,0,gmail.com,135,0,42,0
F,1,yandex.ru,135,0,18,0
,0,gmail.com,136,24,9,0
,0,yandex.ru,136,8,16,0
,0,mail.ru,136,2,13,0
F,1,bigmir.net,136,2,12,0
,0,gmail.com,137,21,5,0
,0,yandex.ru,137,2,6,0
M,1,yandex.ru,137,5,5,1
M,1,gmail.com,137,1,38,0
M,1,,137,2,4,0
F,1,yandex.ru,137,0,5,0
,0,mail.ru,137,2,1,0
,0,mail.ru,137,2,9,0
F,1,mail.ru,137,0,0,0
M,1,mail.ru,137,0,11,0
M,0,updk.ru,138,21,12,0
F,0,gmail.com,138,5,5,1
,0,mail.ru,138,18,24,1
F,1,rambler.ru,138,9,20,0
,0,mail.ru,138,11,16,0
F,1,mail.ru,138,2,6,0
,0,yandex.ru,138,2,16,1
,0,mail.ru,138,1,8,0
,0,yandex.ru,138,1,5,0
,0,gmail.com,139,0,7,0
,0,ftown.ru,139,7,8,0
F,1,bk.ru,139,3,1,0
,0,mail.ru,139,21,4,0
F,1,yahoo.com,139,0,2,0
M,1,yandex.ru,139,3,17,0
F,1,bezeqint.net,139,3,2,0
,0,gmail.com,139,6,13,0
M,1,vtomske.ru,139,4,9,0
F,1,yandex.ru,139,4,0,0
,0,mail.ru,139,0,1,0
M,1,gmail.com,139,6,10,2
M,1,yandex.ru,139,1,3,0
F,1,mail.ru,140,6,3,0
,0,mail.ru,140,19,16,0
M,1,,140,3,5,3
F,0,gmail.com,141,8,3,0
,0,mail.ru,141,9,13,0
F,1,mail.ru,141,0,1,0
,0,mail.ru,141,2,2,0
F,1,,141,1,2,0
F,0,gmail.com,142,8,8,0
,0,gmail.com,142,16,11,0
,0,rambler.ru,142,0,0,0
,0,bk.ru,142,2,6,0
,0,gmail.com,142,1,6,0
,0,yandex.ru,143,21,24,0
,0,yandex.ru,143,3,4,0
F,1,,143,0,7,0
M,0,va1en0k.net,144,20,8,1
,0,rambler.ru,144,4,4,0
,0,mail.ru,144,0,14,0
,0,gmail.com,145,10,3,0
F,1,mail.ru,145,14,6,0
,0,bk.ru,145,2,15,0
,0,gmail.com,145,4,19,0
,0,kit-nk.ru,145,1,14,0
,0,live.com,145,1,2,0
,0,yandex.ru,145,2,3,0
F,1,mail.ru,145,0,4,0
,0,yandex.ru,145,0,0,0
,0,ya.ru,146,16,4,0
M,1,gmail.com,146,4,2,0
F,1,mail.ru,146,2,13,0
M,1,mail.ru,146,2,7,0
F,1,yandex.ru,146,3,6,0
F,1,yandex.ru,146,0,5,0
,0,yandex.ru,146,2,11,0
M,0,mail.ru,147,3,2,0
,0,yandex.ru,147,9,12,1
,0,list.ru,147,3,2,0
F,1,yandex.ru,147,5,1,0
M,1,mail.ru,147,2,1,0
,0,mswork.ru,147,1,0,0
,0,mail.ru,147,5,27,0
F,1,mail.ru,147,0,10,0
,0,mail.ru,148,4,1,1
,0,list.ru,148,2,7,0
,0,ya.ru,148,5,10,0
,0,gmail.com,148,1,2,0
,0,yandex.ru,148,0,4,0
M,1,mail.ru,148,1,16,0
M,1,bk.ru,148,1,17,0
F,1,yandex.ru,148,2,4,0
,0,gmail.com,149,9,24,0
M,1,gmail.com,149,3,6,0
,0,mail.ru,149,3,3,0
,0,yandex.ru,149,2,4,0
M,1,rambler.ru,149,0,3,0
,0,mail.ru,150,10,14,0
,0,flemail.ru,150,3,12,0
F,1,rambler.ru,150,6,33,0
,0,yandex.ua,150,1,2,0
M,1,mail.ru,150,2,12,0
,0,mail.ru,150,1,8,0
,0,rambler.ru,150,2,3,0
F,1,mail.ru,151,11,16,0
,0,ya.ru,151,1,0,0
,0,gmail.com,151,8,6,0
F,1,mail.ru,151,1,7,0
,0,mail.ru,152,10,5,0
M,1,yandex.ru,152,5,0,0
,0,mail.ru,153,2,5,0
F,1,mail.ru,153,1,0,0
,0,mail.ru,153,0,10,0
M,1,mail.ru,153,0,4,0
,0,mail.ru,153,0,5,0
F,1,rambler.ru,154,3,6,0
F,1,mail.ru,154,14,2,0
M,1,gmail.com,154,2,13,0
,0,inbox.ru,154,3,16,2
M,1,mail.ru,155,6,19,0
,0,mail.ru,155,0,12,0
F,1,ukr.net,155,5,12,0
F,1,,155,2,2,0
M,1,bk.ru,156,1,2,0
,0,gmail.com,156,3,8,0
,0,yahoo.com,156,3,5,0
,0,yandex.ru,156,2,11,0
F,1,gmail.com,156,0,4,0
,0,mail.ru,156,0,4,0
M,1,gmail.com,156,0,5,0
M,1,mail.ru,156,2,20,0
M,1,mail.ru,157,25,5,2
F,1,mail.ru,157,6,11,0
,0,gmail.com,157,2,6,0
F,1,gmail.com,157,3,9,0
F,1,,157,0,0,0
F,1,gmail.com,157,0,2,0
,0,gmail.com,158,6,8,0
,0,ya.ru,158,13,14,0
,0,ya.ru,158,10,23,0
F,1,gmail.com,158,9,2,0
F,0,mail.ru,158,3,7,0
,0,yandex.ru,158,6,0,0
F,0,yandex.ru,158,1,2,0
,0,yandex.ru,158,1,8,0
,0,ya.ru,158,0,2,0
F,1,yandex.ru,158,0,2,0
F,1,proxymail.facebook.,159,14,17,0
M,0,gmail.com,159,15,11,0
F,1,mail.ru,159,2,5,0
,0,mail.ru,160,2,17,1
M,1,gmail.com,160,1,48,1
,0,rambler.ru,160,2,0,0
F,1,yandex.ru,160,1,4,0
F,1,gmail.com,160,0,4,0
F,1,yandex.ru,160,4,2,0
M,1,,160,1,3,0
,0,yandex.ru,160,1,1,0
F,1,mail.ru,160,0,0,0
F,1,mail.ru,161,4,0,0
,0,rambler.ru,161,4,16,0
F,1,list.ru,161,2,17,0
,0,mail.ru,162,9,9,1
M,1,,162,0,4,2
F,0,gmail.com,163,30,5,0
,0,gmail.com,163,8,5,0
F,1,bk.ru,163,6,5,1
F,1,yandex.ru,163,2,12,0
,0,gmail.com,164,4,2,0
F,1,ukr.net,164,1,1,0
F,0,gmail.com,166,4,8,0
,0,yandex.ru,166,9,4,0
,0,mail.ru,166,1,14,0
,0,yandex.ru,166,2,42,0
M,0,mail.ru,167,7,13,0
F,0,mail.ru,167,3,10,0
,0,yandex.ru,167,9,15,0
,0,gmail.com,167,1,3,0
,0,gmail.com,168,14,8,0
,0,gmail.com,168,14,35,0
,0,inbox.ru,168,4,0,0
M,1,gmail.com,168,0,2,0
,0,mail.ru,169,3,2,0
F,1,mail.ru,169,0,15,0
,0,gmail.com,169,3,8,0
F,1,mail.ru,170,4,6,0
F,1,,170,3,4,0
,0,gmail.com,170,14,6,0
M,1,gmail.com,171,6,8,0
M,1,bezeqint.net,171,15,14,1
,0,mail.ru,171,7,10,0
,0,gmail.com,171,1,16,0
F,0,inbox.ru,171,0,12,0
F,1,mail.ru,171,3,4,0
,0,gmail.com,171,0,9,0
F,0,gmail.com,172,5,1,0
,0,mail.ru,172,1,6,0
F,1,yandex.ru,172,3,14,0
M,1,e1.ru,172,11,4,1
,0,yandex.ru,172,3,15,0
,0,hotmail.com,172,3,21,0
M,1,yandex.ru,172,3,8,0
,0,pisem.net,173,6,5,0
,0,gmail.com,173,23,6,0
,0,narod.ru,173,7,4,0
,0,mail.ru,173,3,6,0
,0,yandex.ru,173,5,12,0
F,1,,173,2,26,0
,0,mail.ru,174,10,12,0
F,1,mail.ru,174,2,2,0
M,1,mail.ru,174,4,2,0
,0,gmail.com,174,15,4,2
,0,i.ua,175,3,4,0
,0,yandex.ru,175,2,7,0
F,0,mail.ru,176,90,34,0
M,1,,177,14,4,0
F,1,integrav.ru,177,2,14,0
F,1,,177,2,11,0
F,1,gmail.com,177,15,5,0
M,1,gmail.com,177,1,2,0
F,1,,177,0,17,0
F,1,gmail.com,177,2,7,1
F,1,ya.ru,177,3,8,0
F,0,inbox.ru,178,6,17,0
,0,bk.ru,178,3,6,0
,0,mail.ru,178,5,2,0
F,1,yandex.ru,178,2,4,0
F,1,yandex.ru,178,4,11,0
F,1,,178,4,12,0
,0,rambler.ru,178,0,4,0
,0,mail.ru,178,6,9,0
M,1,mail.ru,178,14,136,1
F,1,mail.ru,179,25,23,0
F,0,yandex.ru,179,9,8,0
M,1,mail.ru,179,2,7,0
,0,yandex.ru,179,1,3,0
,0,gmail.com,179,1,0,0
F,1,gmail.com,180,7,13,0
,0,rambler.ru,180,5,76,4
M,1,gmail.com,180,4,0,0
M,1,gmail.com,180,5,20,6
F,1,,180,2,15,1
,0,mail.ru,181,15,23,0
,0,yandex.ru,182,11,4,0
,0,ya.ru,182,8,8,0
F,1,list.ru,182,18,24,0
,0,mail.ru,182,2,10,3
F,1,yandex.ua,182,4,7,1
,0,mail.ru,183,3,11,0
,0,gmail.com,183,5,12,1
,0,gmail.com,183,2,3,1
M,0,rambler.ru,184,62,22,0
,0,overflow.ru,184,17,19,2
,0,mail.ru,184,3,17,0
,0,ukr.net,184,9,5,0
,0,gmail.com,185,61,27,0
,0,mail.ru,185,8,9,0
F,1,mail.ru,185,3,8,0
,0,yandex.ru,185,1,6,0
,0,gmail.com,185,1,7,0
F,1,mail.ru,186,2,12,0
,0,yandex.ru,186,18,33,1
,0,inbox.ru,186,1,10,0
,0,gmail.com,186,3,9,0
,0,gmail.com,187,18,8,0
,0,ua.fm,187,9,12,0
M,1,yahoo.com,187,0,10,0
F,1,mail.ru,187,0,0,0
,0,mail.ru,187,4,6,0
F,1,mail.ru,187,1,5,0
F,0,mail.ru,188,15,3,0
M,1,,188,19,8,0
,0,mail.ru,188,4,4,1
F,1,i.ua,188,3,6,0
,0,mail.ru,188,6,13,0
F,1,rambler.ru,188,1,4,0
,0,mail.ru,188,3,0,0
M,1,gmail.com,188,0,5,0
,0,mail.ru,188,2,5,0
,0,ukr.net,189,17,0,0
F,1,gmail.com,189,2,2,0
M,1,mail.ru,189,0,16,0
,0,yandex.ru,189,3,0,0
F,1,yandex.ru,189,1,13,0
,0,mail.ru,189,3,12,0
F,1,mail.ru,190,8,6,0
F,1,ukr.net,190,4,2,0
,0,rambler.ru,190,13,25,0
F,1,mail.ru,190,2,20,0
M,1,gmail.com,191,21,15,0
,0,gmail.com,191,7,8,0
,0,mail.ru,191,3,9,0
F,1,gmail.com,191,3,13,1
F,1,,192,20,14,0
,0,e-mail.ua,192,4,4,0
,0,gmail.com,192,6,37,1
,0,inbox.ru,192,2,1,0
,0,yandex.ru,192,24,16,0
F,1,mail.ru,192,1,6,0
M,1,yandex.ru,192,1,20,0
,0,kulikoff.net,193,14,6,0
F,1,gmail.com,193,10,6,0
,0,live.fr,193,3,10,0
F,0,gmail.com,194,32,19,1
F,1,gmail.com,194,1,2,0
,0,yandex.ru,194,10,10,0
,0,yandex.ru,195,9,11,0
F,1,gmail.com,195,13,11,0
M,1,gmail.com,195,1,19,1
F,1,hotmail.com,195,2,12,0
M,0,gmail.com,196,27,19,0
,0,mail.ru,196,17,8,0
,0,mail.ru,196,14,38,1
,0,gmail.com,196,1,8,2
F,1,yandex.ru,196,0,11,0
,0,mail.ru,196,0,4,0
,0,yandex.ru,197,4,20,1
,0,mail.ru,197,22,8,0
,0,ya.ru,197,4,24,0
F,1,mail.ru,197,4,6,0
M,1,mail.ru,197,3,26,1
,0,gmail.com,198,24,5,0
,0,mail.ru,198,15,10,0
,0,ya.ru,198,20,29,1
,0,yandex.ru,198,11,4,0
F,1,gmail.com,198,12,26,0
F,1,yandex.ru,198,16,18,0
,0,mail.ru,198,18,4,0
M,1,mail.ru,198,3,6,1
,0,gmail.com,198,2,24,0
F,1,mail.ru,198,2,7,0
,0,yandex.ru,199,16,14,0
,0,yandex.ru,199,7,22,0
F,1,,200,15,10,0
F,1,mail.ru,201,3,59,0
,0,yandex.ru,202,7,15,0
M,1,gmail.com,202,5,7,0
,0,mail.ru,202,17,58,2
,0,mail.ru,202,2,5,0
M,0,mail.ru,204,8,6,0
,0,gmail.com,204,7,6,0
,0,gmail.com,204,3,8,0
F,0,gmail.com,205,19,1,0
,0,mail.ru,205,2,0,0
,0,mail.ru,205,2,8,0
,0,mail.ru,205,0,6,0
,0,mail.ru,205,2,8,0
M,1,gmail.com,206,54,38,1
,0,gmail.com,206,1,11,0
M,0,gmail.com,207,42,7,2
,0,yandex.ru,207,25,14,1
F,1,gmail.com,207,12,8,0
,0,mail.ru,207,0,9,0
F,1,rambler.ru,207,2,0,0
,0,list.ru,207,0,0,0
,0,gmail.com,208,29,17,6
M,0,gmail.com,208,42,12,0
M,1,harutune.name,208,5,4,0
F,1,yandex.ru,208,7,4,0
,0,yandex.ru,208,15,6,0
M,1,gmail.com,208,14,3,1
,0,mail.ru,208,1,42,1
F,1,mail.ru,208,0,2,0
F,0,mail.ru,209,15,5,0
M,1,mail.ru,209,36,28,0
,0,mail.ru,209,4,7,0
,0,yandex.ru,210,2,2,0
,0,mail.ru,210,0,0,0
F,1,mail.ru,210,8,52,0
F,1,freenet.de,211,1,4,0
,0,yandex.ru,211,2,7,0
,0,gmail.com,211,3,7,0
F,1,yahoo.com,211,2,8,0
,0,mail.ru,212,2,37,0
,0,mail.ru,213,7,10,0
F,0,gmail.com,214,8,2,0
M,0,mail.ru,214,36,22,0
F,1,mail.ru,214,3,8,0
,0,mail.ru,214,4,3,0
,0,mail.ru,215,1,13,0
F,1,mail.ru,215,0,1,0
M,1,yandex.ru,215,8,10,0
,0,yandex.ru,215,1,6,0
,0,yandex.ru,216,2,10,0
M,0,mail.ru,217,6,4,1
F,1,gmail.com,217,11,3,0
,0,gmail.com,217,21,21,0
,0,gmail.com,217,5,25,0
,0,gmail.com,218,7,4,0
F,0,mail.ru,219,54,12,0
,0,gmail.com,219,8,21,0
F,1,,219,4,8,0
,0,mail.ru,219,1,1,0
M,1,gmail.com,219,6,34,0
M,1,gmail.com,220,15,26,0
,0,rambler.ru,220,51,5,0
,0,gmail.com,221,7,10,0
F,1,mail.ru,221,0,8,0
M,1,mail.ru,221,8,18,1
,0,mail.ru,222,2,16,1
F,0,rambler.ru,223,7,16,0
F,1,mail.ru,223,2,22,0
,0,mail.ru,224,18,2,0
F,1,mail.ru,224,3,5,0
,0,mail.ru,224,4,8,0
M,0,gmail.com,225,24,21,0
M,1,gmail.com,225,0,9,1
F,1,mail.ru,226,6,4,0
,0,mail.ru,226,1,11,0
,0,mail.ru,226,3,11,0
,0,gmail.com,226,2,11,0
,0,gmail.com,226,1,25,0
,0,gmail.com,227,2,4,0
F,1,mail.ru,228,4,2,0
,0,gmail.com,228,1,5,0
M,1,gmail.com,228,2,5,0
F,1,ya.ru,228,2,6,0
F,0,yandex.ru,229,11,9,0
M,1,mail.ru,229,23,11,0
F,1,yandex.ru,229,0,8,0
,0,mail.ru,230,8,8,0
F,1,mail.ru,231,1,10,0
,0,gmail.com,231,4,2,0
,0,yandex.ru,232,5,4,0
F,1,mail.ru,232,4,13,0
,0,ya.ru,232,4,7,0
M,1,yandex.ru,233,4,4,0
M,1,mail.ru,233,5,15,0
F,1,gmail.com,233,3,34,0
,0,gmail.com,234,6,8,0
F,1,,234,3,34,0
F,1,yandex.ru,234,0,3,0
M,1,rambler.ru,235,7,10,0
M,1,,235,7,15,0
,0,yandex.ru,236,6,3,0
,0,yandex.ru,236,3,31,0
F,1,mail.ru,236,1,2,0
M,0,yandex.ru,237,21,37,0
F,1,gmail.com,237,8,17,0
F,0,yandex.ru,238,41,19,2
,0,mail.ru,238,2,4,0
F,0,mail.ru,239,20,28,0
,0,mail.ru,239,4,2,0
,0,mail.ru,240,49,75,0
F,1,yandex.ru,240,5,17,0
,0,mail.ru,240,4,10,0
,0,mail.ru,241,0,4,0
M,1,gmail.com,242,1,6,0
F,0,yandex.ru,243,18,12,0
,0,gmail.com,244,17,17,0
,0,bk.ru,244,8,47,0
F,0,yandex.ru,244,1,10,0
,0,biosvet.ru,244,0,10,2
,0,mail.ru,244,8,26,0
F,1,yandex.ru,244,5,11,0
,0,gmail.com,245,3,4,0
M,0,gmail.com,246,41,23,0
,0,mail.ru,246,6,10,0
,0,ua.fm,247,7,33,0
M,1,mauzon.com,247,11,16,1
M,1,rambler.ru,247,9,2,1
,0,bk.ru,247,2,5,0
M,1,rambler.ru,248,3,4,0
M,0,gmail.com,249,49,18,0
,0,mail.ru,249,6,21,0
,0,medpodium.ru,249,6,5,0
,0,mail.ru,249,1,10,0
F,0,mail.ru,250,1,10,0
,0,yandex.ru,250,2,2,0
F,0,gmail.com,252,70,30,0
M,1,gmail.com,252,9,28,0
,0,bk.ru,254,4,2,0
,0,mail.ru,254,2,16,0
,0,yandex.ru,254,4,8,1
,0,yandex.ru,255,2,6,0
F,1,yandex.ru,256,17,20,0
,0,mail.ru,256,1,5,0
,0,yahoo.com,256,14,13,0
F,1,yandex.ru,256,3,6,0
M,0,mail.ru,257,18,9,1
F,1,fromru.com,257,14,9,0
,0,mail.ru,257,3,7,0
M,1,party2go.ru,258,14,10,1
,0,mail.ru,258,27,12,0
M,0,yandex.ru,259,25,15,0
,0,mail.ru,259,14,34,0
F,1,bk.ru,259,5,19,0
,0,gmail.com,259,3,8,1
,0,gmail.com,260,15,18,5
F,1,yandex.ru,260,0,4,0
F,0,mail.ru,260,3,10,1
F,0,gmail.com,261,14,4,0
,0,gmail.com,261,2,8,0
M,1,yandex.ru,262,13,64,1
,0,mail.ru,262,1,26,0
,0,inbox.ru,264,3,9,0
M,0,mail.ru,265,32,74,1
,0,bk.ru,265,11,9,0
,0,mail.ru,265,9,5,0
F,0,mail.ru,266,18,9,0
,0,mail.ru,266,21,5,0
,0,list.ru,266,0,19,0
,0,mail.ru,266,5,10,0
,0,mail.ru,267,8,11,1
F,1,,268,3,12,0
M,1,gmail.com,269,8,20,0
F,1,mail.ru,269,12,5,0
M,1,mail.ru,270,2,12,2
M,0,gmail.com,271,34,22,2
,0,gmail.com,271,15,1,0
F,1,mail.ru,272,8,8,0
F,1,mail.ru,272,0,7,0
M,0,mail.ru,274,15,17,2
M,1,oasis-od.com,274,25,23,0
,0,gmail.com,275,6,2,0
,0,i.ua,275,7,8,0
M,1,mail.ru,275,10,9,1
M,1,yandex.ru,276,11,32,0
F,1,,276,0,13,0
F,0,mail.ru,277,10,4,1
,0,yandex.ru,278,8,4,0
F,0,gmail.com,278,13,10,0
M,1,gmail.com,279,16,19,1
F,1,yandex.ru,280,7,19,0
,0,gmail.com,281,0,4,0
F,0,yandex.ru,282,4,21,0
,0,yandex.ru,283,18,34,0
F,1,gmail.com,283,12,8,0
,0,ya.ru,283,4,6,0
M,0,gmail.com,284,57,21,1
,0,bk.ru,284,9,25,0
,0,mail.ru,284,10,51,0
,0,mail.ru,286,10,5,1
F,0,bk.ru,286,5,7,0
,0,ya.ru,287,5,2,0
,0,yandex.ru,288,11,18,0
F,0,mail.ru,288,2,10,0
M,0,gmail.com,289,47,59,0
F,1,mail.ru,289,4,35,4
F,1,yandex.ru,289,11,9,0
M,0,gmail.com,290,31,3,0
,0,yandex.ru,290,2,9,0
M,0,yahoo.com,291,19,32,0
,0,mail.ru,291,40,16,0
M,1,gmail.com,291,9,30,0
